# redo_ensembles_claude.txt
# Blackboard / master manifest of the REDO production ensembles (corrected-gsq, bug-fixed) on AFFINE.
# CANONICAL location: /project/qed3/qed3/src/production/ (git-synced). RUN DATA in /lustre2/affine/redo/.
# Generated by the _fermilab block driver (Hasenbusch, Nf-packed, split-pole D/Df, frozen Zolotarev window).
# See params_L1L2_claude.md / params_massive_claude.md and cost doc redo_cost_estimate_claude.md.
# 26 at=0.2 streams (18 massless Nf{2,4,6} + 8 massive Nf2) + 6 HALF-a_t massless (at=0.1, Nt=128, L1 g1.0 & L2 g2.0, Nf{2,4,6})
#   + 9 L=3 (at=0.2) massless (gsq{1.5,3,4.5} x Nf{2,4,6}, KMAX 800, slots p19-p23; ADDED 2026-07-28).
#
# UPDATE 2026-07-23:
#   - at=0.2 MASSLESS stats BUMPED: -DKMAX L1 2000->4000 and L2 1200->4000 (KRNG 5->20).
#   - HALF-a_t (at=0.1) ensembles ADDED: slots p16/p17/p18, -DKMAX 2000, -DAT_VAL=0.1 binaries (_at0p1).
#   - Default QOS flipped opp->normal (affine.lq2_gpu now allocation-backed; small ~2 kcore-hr -> QOS=opp for bulk when it drains).
#
# UPDATE 2026-07-25 (MEASUREMENT -- extended-statistics conn+disc, LAUNCHED):
#   - `run_conn_disc_ext_claude.sh` LAUNCHED (combined single script, SEQUENTIAL: PHASE1 conn MPS 2/GPU
#     4 workers -> PHASE2 disc no-MPS 1/GPU 2 workers; MPS daemon quit between phases if script started it).
#   - STRIDE=10 (2x the old stride-20 grid), nhits1, disc tb2, kmin=first (k>=20 therm cut in analysis).
#   - COVERS ALL 33 massless ens: at0.2 L1/L2/L4 (9+9+9) + at0.1 half-at L1/L2 (3+3). RESUMABLE (per-config
#     h5 complete-gate; old stride-20 configs are a subset of the stride-10 grid -> skipped, no rework).
#   - ETA ~200h (~8.3d) both GPUs: conn ~110h + disc ~88h (at0.2). Per-config wall (measured): conn
#     136/318/1603 s (L1/L2/L4, MPS 2/GPU), disc 66/124/467 s (1/GPU).
#   - Concurrency note: MPS is PER-GPU so conn(MPS)+disc(noMPS) cannot share a GPU; true concurrency
#     (1 GPU/channel) makes conn the bottleneck (~220h) SLOWER than 2-phase-on-both-GPUs -> chose sequential.
#   - Standalone `run_conn_ext_claude.sh` / `run_disc_ext_claude.sh` (stride 10) also available.
#   - Earlier (kmax=2000, stride 20) conn/disc + condensate + glue-shapes sweeps already DONE; this run
#     extends the fermion tower to the full stride-10 grid. loc_ncfg/obs columns below still 0 -> fill after.

# # status column:  DONE = target reached = CLOSED (its wrapper slot is commented out in run_wrapper_redo_claude.sh;
# #                 re-apply no longer submits it).   running = still filling.
# # CLOSED slots (commented out) 2026-07-30: p0-p8 (all 9 L1 + all 9 L2 at=0.2 @3999) , p9-p12 (massive @119/79) ,
# #   p16/p17/p18 (ALL 6 half-a_t @1999). => at=0.2 + massive + half-a_t are ALL COMPLETE.
# # ACTIVE slots (2026-08-07): L=3 ONLY (SOLE generator). p19 DONE@799 (first L3 done) -> CLOSED. REPACKED
# #   2026-08-07 (7 live streams -> 3 pairs + 1 solo): p20=Nf2 g4.5 SOLO, p23=Nf4 g1.5||Nf6 g4.5 (repacked),
# #   p21=Nf4 g3||g4.5, p22=Nf6 g1.5||g3. **SPLIT: affine{p20,p23} + qed3{p21,p22}** (both live, END 2026-08-07).
# #   NOTE: 5 MPS slots = 5 GPUs all running = throughput CEILING; the 2nd alloc only SPLITS COST, not speed.
# #   Wrapper default ACCT flipped affine->qed3 (:22); affine slots use ACCT=affine.lq2_gpu override; qed3 jobs
# #   still write here (affine Lustre, compute charged qed3). MIGRATION RULE: to move a slot between accounts,
# #   cancel the WHOLE old-account chain (running+pending, PER-SLOT single -n) then the pre-submitted new-account
# #   chain (anchored on the old tail) runs alone -- NEVER cancel only old-pending while old-running (double-writer).
# #   L3 Nf4/6 nsteps bumped {3,3,3}->{4,4,4} (Nf2 stays 3). Job names now pretty: p<idx>_[a1]L<l>N<n>g<gsq*10>[m..].
# #   L3 SLOW (~13-16 traj/4h) -> topup per-account chain-8; QOS=opp per side when its lquota nears 0.
# # NOTE: FNAL L4 was tried then DROPPED (2026-07-20); the L4 section at the bottom is the SEPARATE BU-SCC campaign.
# NOTE (2026-07-16): the L1/L2 rows below are the AFFINE (Fermilab, SLURM) campaign. The L=4 ensembles are
# generated SEPARATELY on the BU SCC (SGE qsub) with the _scc driver -- see the "L4 (SCC)" section appended
# at the BOTTOM of this file (impl plan: scc_L4_production_impl_plan_claude.md). L4 is Nf=2-only (per NM).
#
# Columns (whitespace-separated; col 1 = ensemble dir basename, contains ckpoint_lat.<k>):
#   ensemble   output dir3 basename
#   type       massless (mRe=0) | massive (mRe!=0)
#   slot       wrapper pair-slot p<idx> (run_wrapper_redo_claude.sh); packed 2/GPU under MPS
#   L Nf gsq mRe   lattice refinement / flavors / coupling / physical mass (R=1)
#   target     compiled trajectory cap -DKMAX (at=0.2 massless L1=L2=4000 ; at=0.1 half massless=2000 ; massive L1=120 L2=80)
#   ncfg       ckpoint_lat configs on disk NOW (snapshot)
#   status     DONE (>=target-1) | running
#   acc%       acceptance over all this stream's logs ; maxdH = max |dH|  (health)
#
# Columns (whitespace-separated; col 1 = ensemble dir basename under /lustre2/affine/redo/):
#   ensemble  dir3 basename   type massless|massive   slot wrapper pair p<idx>
#   L Nf gsq mRe   refinement / flavors / coupling / physical mass (R=1)
#   target -DKMAX (at=0.2 massless L1=L2=4000 ; at=0.1 half massless=2000 ; massive L1=120 L2=80)   ncfg NOW   status DONE(closed)|running
#   acc% acceptance over all logs   maxdH max|dH|
#
# OBS-STATE columns (ADDED 2026-07-17, local measurement campaign; plan
# redo_obs_measurement_impl_plan_claude.md; style of both_3d jj_ensembles_claude.txt existing_jj).
# Every data row (all three sections) carries TWO extra trailing columns:
#   loc_ncfg   ckpoint_lat configs pulled to LOCAL barracuda22 so far (0 = not pulled yet)
#   obs        LOCAL obs-calc state: comma-joined tag:N (N = configs measured), "-" = none. Tags:
#              thm  = gluonic thermalization series (stride 1; sets the per-ensemble kmin cut)
#              conn = connected jj+scalar Y_lm tower (GPU, stride 20)  [massless]
#              disc = disconnected jj (GPU, stride 20)                 [massless]
#              glue = F shapes corr ; f2 = F^2 shapes corr (CPU, stride 1)  [massless]
#              cond = scalar condensate e/o+spin (GPU, stride 20)      [massive]
#
# SNAPSHOT: point-in-time (running ncfg advances). Regenerate: re-run this header's generator block.
# ensemble                                                 type     slot   L  Nf   gsq   mRe  target   ncfg status    acc%   maxdH  loc_ncfg  obs
  Nf6_gsq3.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L3_hb0.400000-1.000000 massless p22   3  6  3.0  0.0     800    407 running     81.8    0.610      0  -
  Nf6_gsq4.500000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L3_hb0.400000-1.000000 massless p23   3  6  4.5  0.0     800    503 running    100.0    0.570      0  -
  Nf2_gsq1.500000at0.200000nu01.000000mRe0.100000mIm0.000000nt128L1_hb1.000000 massive  p9     1   2   1.5   0.1     120    119 DONE      97.5   0.242      0  -
  Nf2_gsq1.500000at0.200000nu01.000000mRe0.200000mIm0.000000nt128L1_hb1.000000 massive  p9     1   2   1.5   0.2     120    119 DONE      97.5   0.223      0  -
  Nf2_gsq1.500000at0.200000nu01.000000mRe0.300000mIm0.000000nt128L1_hb1.000000 massive  p10    1   2   1.5   0.3     120    119 DONE      98.3   0.183      0  -
  Nf2_gsq1.500000at0.200000nu01.000000mRe0.400000mIm0.000000nt128L1_hb1.000000 massive  p10    1   2   1.5   0.4     120    119 DONE      98.3   0.155      0  -
  Nf2_gsq3.000000at0.200000nu01.000000mRe0.100000mIm0.000000nt128L2_hb1.000000 massive  p11    2   2   3.0   0.1      80     79 DONE      98.7   0.485      0  -
  Nf2_gsq3.000000at0.200000nu01.000000mRe0.200000mIm0.000000nt128L2_hb1.000000 massive  p11    2   2   3.0   0.2      80     79 DONE      98.7   0.480      0  -
  Nf2_gsq3.000000at0.200000nu01.000000mRe0.300000mIm0.000000nt128L2_hb1.000000 massive  p12    2   2   3.0   0.3      80     79 DONE      98.7   0.471      0  -
  Nf2_gsq3.000000at0.200000nu01.000000mRe0.400000mIm0.000000nt128L2_hb1.000000 massive  p12    2   2   3.0   0.4      80     79 DONE      98.7   0.461      0  -

# ==================================================================================================
# L4 (SCC) -- SEPARATE cluster/scheduler from the affine rows above. These run on the BU SCC under
# /projectnb/qfe/nmatsum/qed3/src/production/ via SGE (qsub), NOT SLURM/affine. Driver = the _scc block
# copy hmc_hasenbusch_block_scc_claude.cu (absolute geometry). Params: tau(s_tot)=1.0, steps{4,4,4}, gauge
# MG100, frozen Zolotarev (0.008,5), n_action=31 / n_force=11, -DMIXED_FORCE. Launcher =
# run_wrapper_L4_scc_claude.sh: **Nf=2 ONLY** (per NM 2026-07-16; Nf4/6 dropped). massless k400, massive k60,
# dependent 12h chains (-hold_jid). Targets: massless 400, massive 60. Monitor: bash tmp_monitor_L4_scc_claude.sh .
# UPDATE 2026-07-25: SCC now runs ALL 9 L4 MASSLESS Nf{2,4,6} (Nf4/6 = FNAL handoff, resumed here -- see the
#   "L4 Nf4,6" section below), NOT Nf2-only. Unified launcher = run_all_L4_scc_claude.sh (per-ensemble V100 pin,
#   PE_OMP=4, no MPS; monitor via the check-threads skill). **TARGET BUMPED 400 -> 600 (2026-08-01):** k600
#   binaries (-DKMAX=600) rebuilt; since dir3 omits KMAX the k600 binary RESUMES in place -> Nf2 (was DONE at
#   399) RESTARTED and climbs to 599; Nf4/6 continue past 400. Status 2026-08-07: Nf2 g2/g4/g6 = 561/551/528 ;
#   Nf4 g2/g4/g6 = 472/407/396 ; Nf6 g2/g4/g6 = 361/377/276 (all -> 600). The 2026-07-18 snapshot below is HISTORICAL.
# SNAPSHOT (2026-07-18 late): MASSIVE (corrected set {0.1,0.2,0.3,0.4}) ALL DONE at k=59 (acc 85-92%); old
#   {0.5,1.0,1.5} = wrong-mass leftovers on disk (k=59), pending cleanup. MASSLESS running ~42% of 400
#   (gsq2 k=167, gsq4 k=166, gsq6 k=174; acc 87-89%). 1 stream/GPU, no MPS -- zero CUDA errors.
#   **SWITCHED to 1 stream/GPU, NO MPS (wrapper NPACK=1)** -- the per-job MPS daemon caused frequent cudaMalloc
#   "CUDA error" on shared ece/l40s nodes (EXCLUSIVE_PROCESS under -l gpus=1). g2/g4/g6 are now 3 SOLO chains,
#   anchored onto the old 2-stream links (6738719/6738722) for a clean cutover. maxdH 3-8 = early thermalization.
# 'chain' col = SGE job-name / arch (1 stream/GPU now; massive DONE -> '-'). massive hb tag is resc-shifted:
#   hb = "<0.4+resc>-<1.0+resc>", resc = (mean_dual_area/mean_ell)*mRe = 0.259021*mRe.
# Rows here ALSO carry the trailing loc_ncfg/obs columns (see OBS-STATE header block above).
#
# ensemble                                                                              type     chain          L Nf gsq mRe target ncfg status  acc%  maxdH  loc_ncfg  obs
  Nf2_gsq2.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless L470_Nf2g2/sm70 4  2  2.0 0.0    600  561  running 87.0  6.130      0  -
  Nf2_gsq6.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless L470_Nf2g6/sm70 4  2  6.0 0.0    600  528  running 89.0  4.384      0  -
  Nf2_gsq4.000000at0.200000nu01.000000mRe0.000000mIm0.000000nt128L4_hb0.400000-1.000000 massless L480_Nf2g4/sm80 4  2  4.0 0.0    600  551  running 88.0  8.444      0  -
# CORRECTED mass set {0.1,0.2,0.3,0.4} to MATCH L1/L2 (same physical mass). m=0.1 already generated (DONE);
# 0.2/0.3/0.4 to be generated (WHICH=massive; hb tag filled once the dir appears, resc=0.259021*mRe). The
# old wrong-mass dirs mRe0.5/1.0/1.5 (each 59 cfg) are LEFTOVERS on disk, NOT part of the set -- pending cleanup.
  Nf2_gsq6.000000at0.200000nu01.000000mRe0.100000mIm0.000000nt128L4_hb0.425902-1.025902 massive  -              4  2  6.0 0.1     60   59  DONE         88.0  4.309      0  -
  Nf2_gsq6.000000at0.200000nu01.000000mRe0.200000mIm0.000000nt128L4_hb0.451804-1.051804 massive  -              4  2  6.0 0.2     60   59  DONE         92.0  4.240      0  -
  Nf2_gsq6.000000at0.200000nu01.000000mRe0.300000mIm0.000000nt128L4_hb0.477706-1.077706 massive  -              4  2  6.0 0.3     60   59  DONE         85.0  4.170      0  -
  Nf2_gsq6.000000at0.200000nu01.000000mRe0.400000mIm0.000000nt128L4_hb0.503608-1.103608 massive  -              4  2  6.0 0.4     60   59  DONE         88.0  4.100      0  -
#
# ----- RSYNC (SCC -> local): pull the L4 gauge configs for local analysis --------------------------
# SCC host : scc1.bu.edu  (or scc2.bu.edu; /projectnb is shared across SCC login + compute nodes)
# SCC base : /projectnb/qfe/nmatsum/qed3/src/production/     (each ensemble = <col-1 basename>/ under here)
# Pull ONLY ckpoint_lat.* -- the gauge configs (ckpoint_lat.<k>, k=1..ncfg, ~0.64 MB each). Do NOT pull
# ckpoint_rng.* (thinned, ~0.5 GB each, not needed for measurement), logs, or binaries.
# From the LOCAL machine (repeatable; rsync sends only new k's):
#   rsync -avz --prune-empty-dirs \
#     --include='Nf*_*L4_hb*/' --include='ckpoint_lat.*' --exclude='*' \
#     nmatsum@scc1.bu.edu:/projectnb/qfe/nmatsum/qed3/src/production/ <LOCAL_DEST>/
# (or per-ensemble: rsync -avz nmatsum@scc1.bu.edu:'<SCC base><basename>/ckpoint_lat.*' <LOCAL_DEST>/<basename>/)

# ==================================================================================================
# L4 Nf4,6 -- MASSLESS ONLY. STARTED at FNAL (affine) 2026-07-17, then HANDED OFF TO SCC 2026-07-22 (NM).
# FNAL generated to k~47-52 then STOPPED; SCC rsync'd the configs (all ckpoint_lat.* + latest ckpoint_rng)
# from lq.fnal.gov:/lustre2/affine/redo/ via tmp_rsync_fnal_L4_claude.sh (kinit; rsync -avz, no -c) into the
# matching SCC dirs, and RESUMES generation to KMAX=400 on SCC. Clean handoff (no double-writer).
# SCC driver = hmc_hasenbusch_block_scc_claude.cu; binaries hmc_L4_scc_Nf{4,6}_k400_<arch>.out built with
# -DLREF=4 -DKMAX=400 -DKRNG=4 -DMIXED_FORCE -DL4_MDSTEP=5 (steps {5,5,5}; Nf2 L4 = {4,4,4}). Same physics
# params as FNAL: ladder {0,0.4,1.0}, tau 1.0, gauge MG100, frozen Zolotarev (0.008,5), n_action31/n_force11.
# SCC launcher = run_all_L4_scc_claude.sh (UNIFIED driver: per-ensemble GPU pin; re-run to chain further).
# **FP64 pin (2026-07-22): this HMC is double-precision, so jobs are pinned OFF weak-FP64 L40S/A40 onto
